nexus_name,species_name,common_name,Category,ssb_presence,ssb_prevalence,mean_temp_2019,mean_precip_2019,mean_cloud_2019,mean_biomass_2019,predator_count,size_dimorphism_presence,median_body_size,body_size_range,lifespan,sex_ratio,median_group_size,group_structure,hierarchical_structure,mating_system,infant_rearing_strategy,imputed_mean_temp_2019,imputed_mean_precip_2019,imputed_mean_cloud_2019,imputed_mean_biomass_2019,imputed_predator_count,imputed_sexual_dimorphism,imputed_median_body_mass,imputed_bodymass_range,imputed_lifespan,imputed_adult_sex_ratio,imputed_median_group_size,
Macaca_ochreata_ott575293,Macaca_ochreata,Booted macaque,Cercopithecidae,0,0,25.9097859,0.011960985,0.951784459,5.611078818,14,1,8.5,7,29,NA,30,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,26.95003457,0.008286798,0.890204239,4.282878054,9,1,6.75,4.5,30,0.2,15,
Macaca_pagensis_ott825636,Macaca_pagensis,Pagai Island macaque,Cercopithecidae,0,0,26.95003457,0.008286798,0.890204239,4.282878054,9,1,6.75,4.5,30,0.2,15,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,24.1923364,0.000516856,0.316512117,1.677263364,47,1,5.3,2.8,30,0.5,30,
Macaca_radiata_ott837392,Macaca_radiata,Bonnet macaque,Cercopithecidae,1,2,24.1923364,0.000516856,0.316512117,1.677263364,47,1,5.3,2.8,30,0.5,30,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,26.5273743,0.012724281,0.914371669,4.638328093,9,1,14.5,0,26,0.5,30,
Macaca_siberu_ott311720,Macaca_siberu,Siberut macaque,Cercopithecidae,0,0,26.5273743,0.012724281,0.914371669,4.638328093,9,1,14.5,0,26,0.5,30,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,22.8220501,0.000711231,0.302129869,4.803396239,50,1,15,0,20,0.5,15,
Macaca_silenus_ott111864,Macaca_silenus,Lion-tailed macaque,Cercopithecidae,1,2,22.8220501,0.000711231,0.302129869,4.803396239,50,1,15,0,20,0.5,15,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,24.26303873,0.007861139,0.613744067,2.296913239,28,1,4.75,1.5,35,1,24,
Macaca_sinica_ott115446,Macaca_sinica,Toque macaque,Cercopithecidae,0,0,24.26303873,0.007861139,0.613744067,2.296913239,28,1,4.75,1.5,35,1,24,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,16.56090032,0.004026167,0.5654969,3.60664994,34.82351875,1,9.38524144,5.497393099,25,0.592538752,32,
Macaca_speciosa_ott115444,Macaca_speciosa,Red-faced stump-tailed macaque,Cercopithecidae,0,0,NA,NA,NA,NA,NA,1,NA,NA,25,NA,32,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,4.4721979,0.000494139,0.259312163,2.975853956,34,1,8.5,7,25,1,60,
Macaca_sylvanus_ott689645,Macaca_sylvanus,Barbary macaque,Cercopithecidae,1,235,4.4721979,0.000494139,0.259312163,2.975853956,34,1,8.5,7,25,1,60,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,2.7813396,0.00351908,0.667531616,2.175726748,62,1,10.4,4.8,30,0.05,60,
Macaca_thibetana_ott111859,Macaca_thibetana,Tibetan macaque,Cercopithecidae,1,40,2.7813396,0.00351908,0.667531616,2.175726748,62,1,10.4,4.8,30,0.05,60,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,25.6605312,0.007285325,0.915806084,5.121713199,10,1,9.5,2,18.79363693,0.17,24,
Macaca_tonkeana_ott407753,Macaca_tonkeana,Tonkean macaque,Cercopithecidae,1,59,25.6605312,0.007285325,0.915806084,5.121713199,10,1,9.5,2,NA,0.17,24,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,25.9137741,0.005562346,0.723025846,3.38708403,23,1,22,20.6,20,0.5,20,
Mandrillus_leucophaeus_ott741057,Mandrillus_leucophaeus,Drill,Cercopithecidae,0,0,25.9137741,0.005562346,0.723025846,3.38708403,23,1,22,20.6,20,0.5,20,Multi-male-multi-female,Patriarchal,Polygynous,Maternal,25.514245,0.006769775,0.835575287,3.419214318,44,1,33,42,20,1,40,
Mandrillus_sphinx_ott741047,Mandrillus_sphinx,Mandrill,Cercopithecidae,0,0,25.514245,0.006769775,0.835575287,3.419214318,44,1,33,42,20,1,40,Multi-male-multi-female,Patriarchal,Polygynous,Maternal,25.3445984,0.016348863,0.926980161,4.323341256,53,0,1.313343377,0.257409728,5,0.33,10,
Mico_acariensis_ott3607567,Mico_acariensis,Rio Acari marmoset,Platyrrhini,0,0,25.3445984,0.016348863,0.926980161,4.323341256,53,0,NA,NA,5,0.33,10,Multi-male-multi-female,Dominant pair,Monogamous,Allo-parenting,25.7959535,0.011097833,0.835688798,3.450680906,64,0,0.36,0.17,16,0.25,10,
Mico_argentatus_ott1015228,Mico_argentatus,Silvery marmoset,Platyrrhini,0,0,25.7959535,0.011097833,0.835688798,3.450680906,64,0,0.36,0.17,16,0.25,10,Multi-male-multi-female,Dominant pair,Monogamous,Allo-parenting,25.9282103,0.014911174,0.908990013,4.112637321,57,0,0.3,0.03,7,0.33,12,
Mico_chrysoleucus_ott3607561,Mico_chrysoleucus,Golden-white tassel-ear marmoset,Platyrrhini,0,0,25.9282103,0.014911174,0.908990013,4.112637321,57,0,0.3,0.03,7,0.33,12,Multi-male-multi-female,Dominant pair,Monogamous,Allo-parenting,24.8843457,0.009328619,0.815328512,4.472163222,59,0,0.35,0.1,18,0.25,10,
Mico_emiliae_ott488310,Mico_emiliae,Emilia's marmoset,Platyrrhini,0,0,24.8843457,0.009328619,0.815328512,4.472163222,59,0,0.35,0.1,18,0.25,10,Multi-male-multi-female,Dominant pair,Monogamous,Allo-parenting,25.6192731,0.013303341,0.868149958,3.849775169,57,0,0.35,0.1,13.36636925,0.25,7,
Mico_humeralifer_ott683993,Mico_humeralifer,Santarem marmoset,Platyrrhini,0,0,25.6192731,0.013303341,0.868149958,3.849775169,57,0,0.35,0.1,NA,0.25,7,Monogamous pairs,Dominant pair,Monogamous,Allo-parenting,24.8967907,0.011822679,0.909488078,4.573448181,59,0,0.614813951,0.189604239,11.19566061,0.72929081,8.551184651,
Mico_intermedius_ott3607563,Mico_intermedius,Hershkovitz's marmoset,Platyrrhini,0,0,24.8967907,0.011822679,0.909488078,4.573448181,59,0,NA,NA,NA,NA,NA,Multi-male-multi-female,Dominant pair,Monogamous,Allo-parenting,24.887639,0.011374313,0.875818186,4.233210987,58,0,0.73433512,0.328978215,16,0.747193217,8.551184651,
Mico_leucippe_ott3607564,Mico_leucippe,White marmoset,Platyrrhini,0,0,24.887639,0.011374313,0.875818186,4.233210987,58,0,NA,NA,16,NA,NA,Multi-male-multi-female,Dominant pair,Monogamous,Allo-parenting,25.3254469,0.01313846,0.936008539,4.735836991,54,0,0.659701861,0.241948159,13,0.736014318,8.551184651,
Mico_marcai_ott3607565,Mico_marcai,Marca's marmoset,Platyrrhini,0,0,25.3254469,0.01313846,0.936008539,4.735836991,54,0,NA,NA,13,NA,NA,Multi-male-multi-female,Dominant pair,Monogamous,Allo-parenting,25.7625114,0.014592106,0.899461372,3.940304017,55,0,0.28825676,0.037039668,12,0.270016385,7.789376905,
Mico_mauesi_ott341884,Mico_mauesi,Maues marmoset,Platyrrhini,0,0,25.7625114,0.014592106,0.899461372,3.940304017,55,0,NA,NA,12,NA,NA,Multi-male-multi-female,Dominant pair,Monogamous,Allo-parenting,26.6218218,0.007169729,0.774388863,3.731837664,93,0,0.35,0.1,12,0.733407991,6,
Mico_melanurus_ott1031373,Mico_melanurus,Black-tailed marmoset,Platyrrhini,0,0,26.6218218,0.007169729,0.774388863,3.731837664,93,0,0.35,0.1,12,NA,6,Multi-male-multi-female,Dominant pair,Monogamous,Allo-parenting,25.2360828,0.013480019,0.899908762,4.157683381,54,0,0.73433512,0.328978215,16,0.747193217,8.551184651,
Mico_munduruku_ott7067567,Mico_munduruku,Munduruku marmoset,Platyrrhini,0,0,25.2360828,0.013480019,0.899908762,4.157683381,54,0,NA,NA,16,NA,NA,Multi-male-multi-female,Dominant pair,Monogamous,Allo-parenting,25.4984505,0.013482039,0.937111741,4.457281207,56,0,0.614813951,0.189604239,11.19566061,0.72929081,8.551184651,
Mico_nigriceps_ott3607568,Mico_nigriceps,Black-headed marmoset,Platyrrhini,0,0,25.4984505,0.013482039,0.937111741,4.457281207,56,0,NA,NA,NA,NA,NA,Multi-male-multi-female,Dominant pair,Monogamous,Allo-parenting,25.3759473,0.011311738,0.922021291,4.257075782,64,0,0.510435342,0.067888046,7,0.713656522,8.551184651,
Mico_rondoni_ott495388,Mico_rondoni,Rondon's marmoset,Platyrrhini,0,0,25.3759473,0.011311738,0.922021291,4.257075782,64,0,NA,NA,7,NA,NA,Multi-male-multi-female,Dominant pair,Monogamous,Allo-parenting,25.8473731,0.015174513,0.904411868,4.1637173,55,0,0.634824108,0.21293814,12,0.732288019,8.551184651,
Mico_saterei_ott172747,Mico_saterei,Satere marmoset,Platyrrhini,0,0,25.8473731,0.015174513,0.904411868,4.1637173,55,0,NA,NA,12,NA,NA,Multi-male-multi-female,Dominant pair,Monogamous,Allo-parenting,25.1787659,0.012169333,0.912920117,3.415160139,25,1,-0.011155261,-0.006498029,8.003711521,1.66786507,1.001140022,
Microcebus_arnholdi_ott5149,Microcebus_arnholdi,Arnhold's mouse lemur,Strepsirrhini,0,0,25.1787659,0.012169333,0.912920117,3.415160139,25,1,NA,NA,NA,NA,NA,Multi-male-multi-female,Dominant pair,Monogamous,Allo-parenting,28.0292297,0.005016775,0.815910697,3.558899307,19,1,0.03,0,8,0.5,1,
Microcebus_berthae_ott765353,Microcebus_berthae,Madame Berthe's mouse lemur,Strepsirrhini,0,0,28.0292297,0.005016775,0.815910697,3.558899307,19,1,0.03,0,8,0.5,1,Solitary,Matriarchal,Polygynous,Maternal,27.3013245,0.010230672,0.887967706,3.055196898,18,1,0.047807246,-0.005907498,6,1.026521169,1,
Microcebus_bongolavensis_ott481551,Microcebus_bongolavensis,Bongolava mouse lemur,Strepsirrhini,0,0,27.3013245,0.010230672,0.887967706,3.055196898,18,1,NA,NA,6,NA,1,Solitary,Matriarchal,Polygynous,Maternal,27.0223124,0.007654808,0.836407363,6,6,1,0.535774774,0.329727499,10,0.97176475,1,
Microcebus_boraha_ott7655173,Microcebus_boraha,Boraha mouse lemur,Strepsirrhini,0,0,27.0223124,0.007654808,0.836407363,6,6,1,NA,NA,10,NA,1,Solitary,Matriarchal,Polygynous,Maternal,26.0678345,0.008841626,0.901120961,2.493818104,19,1,0.150400777,0.113698646,10,1.041408588,1,
Microcebus_danfossi_ott481550,Microcebus_danfossi,Danfoss's mouse lemur,Strepsirrhini,0,0,26.0678345,0.008841626,0.901120961,2.493818104,19,1,NA,NA,10,NA,1,Solitary,Matriarchal,Polygynous,Maternal,25.8382711,0.003435917,0.778442979,3.525995501,20,1,0.535774774,0.329727499,10,0.97176475,1,
Microcebus_ganzhorni_ott7067589,Microcebus_ganzhorni,Ganzhorn's mouse lemur,Strepsirrhini,0,0,25.8382711,0.003435917,0.778442979,NA,20,1,NA,NA,10,NA,1,Solitary,Matriarchal,Polygynous,Maternal,26.1677338,0.005036046,0.866344184,4.567768335,15,1,0.07,0,7,1,1,
Microcebus_gerpi_ott732719,Microcebus_gerpi,Gerp's mouse lemur,Strepsirrhini,0,0,26.1677338,0.005036046,0.866344184,4.567768335,15,1,0.07,0,7,1,1,Solitary,Matriarchal,Polygynous,Maternal,26.759858,0.004213693,0.726362532,2.240606722,26,1,0.06,0,5,1,1,
Microcebus_griseorufus_ott765339,Microcebus_griseorufus,Reddish-gray mouse lemur,Strepsirrhini,0,0,26.759858,0.004213693,0.726362532,2.240606722,26,1,0.06,0,5,1,1,Solitary,Matriarchal,Polygynous,Maternal,26.175297,0.00788787,0.876718243,3.500463605,15,1,1.247068976,0.367065665,8,0.5,1,
Microcebus_jollyae_ott532147,Microcebus_jollyae,Jolly's mouse lemur,Strepsirrhini,0,0,26.175297,0.00788787,0.876718243,3.500463605,15,1,NA,NA,8,0.5,1,Solitary,Matriarchal,Polygynous,Maternal,22.1412334,0.007854118,0.92728491,3.474588672,25,1,0.05,0,8.009417256,0.838620969,1,
Microcebus_lehilahytsara_ott415576,Microcebus_lehilahytsara,Goodman's mouse lemur,Strepsirrhini,0,0,22.1412334,0.007854118,0.92728491,3.474588672,25,1,0.05,0,NA,NA,1,Solitary,Matriarchal,Polygynous,Maternal,24.0423523,0.009343863,0.923084379,4.599608302,15,1,0.105329104,0.061111976,8.064367356,1.034178063,1,
Microcebus_macarthurii_ott20534,Microcebus_macarthurii,MacArthur's mouse lemur,Strepsirrhini,0,0,24.0423523,0.009343863,0.923084379,4.599608302,15,1,NA,NA,NA,NA,1,Solitary,Matriarchal,Polygynous,Maternal,25.781778,0.017261081,0.911852074,3.884844729,15,1,-0.010970592,-0.006282686,8.011134564,1.667892731,1,
Microcebus_mamiratra_ott560998,Microcebus_mamiratra,Claire's mouse lemur,Strepsirrhini,0,0,25.781778,0.017261081,0.911852074,3.884844729,15,1,NA,NA,NA,NA,1,Solitary,Matriarchal,Polygynous,Maternal,25.5606628,0.004147711,0.783399522,2.294555664,19,1,0.444361008,0.285261597,9.17719127,1,1,
Microcebus_manitatra_ott7655174,Microcebus_manitatra,Bemanasy mouse lemur,Strepsirrhini,0,0,25.5606628,0.004147711,0.783399522,2.294555664,19,1,NA,NA,NA,1,1,Solitary,Matriarchal,Polygynous,Maternal,20.3339172,0.016688867,0.941442907,3.837450345,23,1,-0.010970592,-0.006282686,8.011134564,1.667892731,1,
Microcebus_margotmarshae_ott5146,Microcebus_margotmarshae,Margot Marsh's mouse lemur,Strepsirrhini,0,0,20.3339172,0.016688867,0.941442907,3.837450345,23,1,NA,NA,NA,NA,1,Solitary,Matriarchal,Polygynous,Maternal,24.3618866,0.006886389,0.912341684,4.254162788,15,1,-0.111124565,-0.044018445,7.311494975,1.086809971,1,
Microcebus_marohita_ott4117712,Microcebus_marohita,Marohita mouse lemur,Strepsirrhini,0,0,24.3618866,0.006886389,0.912341684,4.254162788,15,1,NA,NA,NA,NA,1,Solitary,Matriarchal,Polygynous,Maternal,25.04348614,0.00720408,0.882624794,3.526246054,21.71838474,1,0.011960231,-0.003156737,8.015363772,0.897860788,1,
Microcebus_mittermeieri_ott387144,Microcebus_mittermeieri,Mittermeier's mouse lemur,Strepsirrhini,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,Solitary,Matriarchal,Polygynous,Maternal,26.8947688,0.00560406,0.822771582,2.94056272,27,1,0.06,0.01,5,1,1,
Microcebus_murinus_ott311211,Microcebus_murinus,Gray mouse lemur,Strepsirrhini,0,0,26.8947688,0.00560406,0.822771582,2.94056272,27,1,0.06,0.01,5,1,1,Solitary,Matriarchal,Polygynous,Maternal,26.9613885,0.006894249,0.874856149,3.368095746,20,1,0.03,0,8,1,1,
Microcebus_myoxinus_ott67369,Microcebus_myoxinus,Pygmy mouse lemur,Strepsirrhini,0,0,26.9613885,0.006894249,0.874856149,3.368095746,20,1,0.03,0,8,1,1,Solitary,Matriarchal,Polygynous,Maternal,27.432723,0.012309029,0.903796117,2.586199316,19,1,0.07,0.02,7.015978928,1.030324789,1,
Microcebus_ravelobensis_ott148505,Microcebus_ravelobensis,Golden-brown mouse lemur,Strepsirrhini,0,0,27.432723,0.012309029,0.903796117,2.586199316,19,1,0.07,0.02,NA,NA,1,Solitary,Matriarchal,Polygynous,Maternal,22.7047821,0.006981706,0.91560939,3.858846233,24,1,0.04,0,8,2,1,
Microcebus_rufus_ott148500,Microcebus_rufus,Brown mouse lemur,Strepsirrhini,0,0,22.7047821,0.006981706,0.91560939,3.858846233,24,1,0.04,0,8,2,1,Solitary,Matriarchal,Polygynous,Maternal,24.530542,0.016655374,0.931425273,4.950542041,22,1,-0.011247595,-0.0066057,8,1.66785124,1,
Microcebus_sambiranensis_ott765356,Microcebus_sambiranensis,Sambirano mouse lemur,Strepsirrhini,0,0,24.530542,0.016655374,0.931425273,4.950542041,22,1,NA,NA,8,NA,1,Solitary,Matriarchal,Polygynous,Maternal,22.918634,0.006029121,0.921516836,3.811933637,24,1,-4.413913852,-1.274629087,8,3,1,
Microcebus_simmonsi_ott133625,Microcebus_simmonsi,Simmon's mouse lemur,Strepsirrhini,0,0,22.918634,0.006029121,0.921516836,3.811933637,24,1,NA,NA,8,3,1,Solitary,Matriarchal,Polygynous,Maternal,24.2875305,0.005479481,0.86308217,3.722233981,21,1,-0.075307089,-0.014862826,8,1.25266529,1,
Microcebus_tanosi_ott4117710,Microcebus_tanosi,Anosy mouse lemur,Strepsirrhini,0,0,24.2875305,0.005479481,0.86308217,3.722233981,21,1,NA,NA,8,NA,1,Solitary,Matriarchal,Polygynous,Maternal,25.8266744,0.011788619,0.901115984,3.266712141,23,1,0.08,0,7.731149759,0.33,1,
Microcebus_tavaratra_ott765352,Microcebus_tavaratra,Northern rufous mouse lemur,Strepsirrhini,0,0,25.8266744,0.011788619,0.901115984,3.266712141,23,1,0.08,0,NA,0.33,1,Solitary,Matriarchal,Polygynous,Maternal,25.7754399,0.003436138,0.689203433,3.264523716,39,1,1.35,0.1,20.30223089,0.876259117,100,
Miopithecus_ogouensis_ott949834,Miopithecus_ogouensis,Northern talapoin,Cercopithecidae,0,0,25.7754399,0.003436138,0.689203433,3.264523716,39,1,1.35,0.1,NA,NA,100,Multi-male-multi-female,Egalitarian,Polygynandrous,Allo-parenting,25.4803104,0.005106876,0.850141707,4.548367357,42,1,1.35,1.1,20.39272621,1,85,
Miopithecus_talapoin_ott975092,Miopithecus_talapoin,Angolan talapoin,Cercopithecidae,1,2,25.4803104,0.005106876,0.850141707,4.548367357,42,1,1.35,1.1,NA,1,85,Multi-male-multi-female,Patriarchal,Polygynandrous,Allo-parenting,27.2688392,0.004513626,0.792126905,3.154399124,21,1,0.31,0.03,15,1,1,
Mirza_coquereli_ott16910,Mirza_coquereli,Coquerel's giant mouse lemur,Strepsirrhini,0,0,27.2688392,0.004513626,0.792126905,3.154399124,21,1,0.31,0.03,15,1,1,Solitary,Matriarchal,Polygynous,Maternal,25.84543525,0.016947072,0.91362181,3.826577372,17,1,0.23,0.15,20,1,1,
Mirza_zaza_ott534565,Mirza_zaza,Northern giant mouse lemur,Strepsirrhini,0,0,25.84543525,0.016947072,0.91362181,3.826577372,17,1,0.23,0.15,20,1,1,Solitary,Matriarchal,Polygynous,Maternal,26.0445429,0.008831759,0.92802481,4.620774897,24,1,16,12,20,0.5,20,
Nasalis_larvatus_ott860954,Nasalis_larvatus,Proboscis monkey,Cercopithecidae,1,1.5,26.0445429,0.008831759,0.92802481,4.620774897,24,1,16,12,20,0.5,20,Single-male-multi-female,Patriarchal,Polygynous,Maternal,23.902442,0.000212054,0.58786153,5.157473817,39,0,7,0,30,1,4,
Nomascus_annamensis_ott5852672,Nomascus_annamensis,Northern buffed-cheeked gibbon,Hylobatidae,0,0,23.902442,0.000212054,0.58786153,5.157473817,39,0,7,0,30,1,4,Monogamous pairs,Dominant pair,Monogamous,Shared parental care,14.18794162,0.000915001,0.515531662,4.327107476,30,0,8.5,3,40,1,4,
Nomascus_concolor_ott180370,Nomascus_concolor,Black crested gibbon,Hylobatidae,0,0,14.18794162,0.000915001,0.515531662,4.327107476,30,0,8.5,3,40,1,4,Monogamous pairs,Dominant pair,Monogamous,Maternal,25.1055913,0.000175638,0.646979513,4.12333374,39,0,8.5,7,30,1,4,
Nomascus_gabriellae_ott847446,Nomascus_gabriellae,Yellow-cheeked gibbon,Hylobatidae,0,0,25.1055913,0.000175638,0.646979513,4.12333374,39,0,8.5,7,30,1,4,Monogamous pairs,Dominant pair,Monogamous,Maternal,19.900354,0.000523383,0.620709598,2.707001567,18,0,7.9,4.2,40,1,6,
Nomascus_hainanus_ott492226,Nomascus_hainanus,Hainan black crested gibbon,Hylobatidae,0,0,19.900354,0.000523383,0.620709598,2.707001567,18,0,7.9,4.2,40,1,6,Single-male-multi-female,Patriarchal,Polygynous,Maternal,17.2873676,0.000687654,0.601238281,4.930563256,43,0,7,2,28,1,4,
Nomascus_leucogenys_ott1029454,Nomascus_leucogenys,Northern white-cheeked gibbon,Hylobatidae,0,0,17.2873676,0.000687654,0.601238281,4.930563256,43,0,7,2,28,1,4,Monogamous pairs,Dominant pair,Monogamous,Maternal,13.1145569,0.00376152,0.899294789,3.861700951,26,0,5.5,0,35,1,4,
Nomascus_nasutus_ott440190,Nomascus_nasutus,Eastern black crested gibbon,Hylobatidae,0,0,13.1145569,0.00376152,0.899294789,3.861700951,26,0,5.5,0,35,1,4,Monogamous pairs,Dominant pair,Monogamous,Maternal,18.4771989,0.001121201,0.712655999,4.258689377,35,0,8,2,28,1,4,
Nomascus_siki_ott995043,Nomascus_siki,Southern white-cheeked gibbon,Hylobatidae,0,0,18.4771989,0.001121201,0.712655999,4.258689377,35,0,8,2,28,1,4,Monogamous pairs,Dominant pair,Monogamous,Maternal,26.8776225,0.011698452,0.945062514,4.18507895,15,0,1.501237031,0.52811445,20,1,1,
Nycticebus_bancanus_ott6145319,Nycticebus_bancanus,Bangka slow loris,Strepsirrhini,0,0,26.8776225,0.011698452,0.945062514,4.18507895,15,0,NA,NA,20,1,1,Solitary,Egalitarian,Polyandrous,Maternal,23.48471735,0.001055075,0.505520935,3.923991715,63,0,1.55,1.1,15,2,1,
Nycticebus_bengalensis_ott1049687,Nycticebus_bengalensis,Bengal slow loris,Strepsirrhini,0,0,23.48471735,0.001055075,0.505520935,3.923991715,63,0,1.55,1.1,15,2,1,Solitary,Egalitarian,Polygynandrous,Maternal,26.0617945,0.012128835,0.949791975,4.519297235,22,0,1.501237031,0.52811445,20,1,1,
Nycticebus_borneanus_ott6145320,Nycticebus_borneanus,Bornean slow loris,Strepsirrhini,0,0,26.0617945,0.012128835,0.949791975,4.519297235,22,0,NA,NA,20,1,1,Solitary,Egalitarian,Polyandrous,Maternal,27.01604922,0.003503892,0.840053412,4.160020177,18,0,0.65,0.1,20,1,1,
Nycticebus_coucang_ott339043,Nycticebus_coucang,Sunda slow loris,Strepsirrhini,0,0,27.01604922,0.003503892,0.840053412,4.160020177,18,0,0.65,0.1,20,1,1,Solitary,Egalitarian,Polygynandrous,Maternal,25.1802629,0.011590681,0.894120323,3.06115979,24,0,0.63,0.12,20,1,1,
Nycticebus_javanicus_ott946857,Nycticebus_javanicus,Javan slow loris,Strepsirrhini,0,0,25.1802629,0.011590681,0.894120323,3.06115979,24,0,0.63,0.12,20,1,1,Solitary,Egalitarian,Polyandrous,Maternal,24.9057123,0.004685919,0.888130096,4.834384819,24,0,0.41,0,20,1,1,
Nycticebus_kayan_ott6145321,Nycticebus_kayan,Kayan River slow loris,Strepsirrhini,0,0,24.9057123,0.004685919,0.888130096,4.834384819,24,0,0.41,0,20,1,1,Solitary,Egalitarian,Polyandrous,Maternal,19.2827409,0.001109088,0.711605244,4.127527385,60,0,0.6,0.4,20,2,1,
Nycticebus_pygmaeus_ott101793,Nycticebus_pygmaeus,Pygmy slow loris,Strepsirrhini,0,0,19.2827409,0.001109088,0.711605244,4.127527385,60,0,0.6,0.4,20,2,1,Solitary,Egalitarian,Polyandrous,Maternal,23.6145481,0.005511018,0.820117682,2.779199873,161,1,1.5,1,10,0.5,1,
Otolemur_crassicaudatus_ott863763,Otolemur_crassicaudatus,Brown greater galago,Strepsirrhini,0,0,23.6145481,0.005511018,0.820117682,2.779199873,161,1,1.5,1,10,0.5,1,Solitary,Egalitarian,Polygynandrous,Maternal,26.21525108,0.001495,0.594603343,3.19693868,49,1,0.77,0.05,15,0.521440797,1,
Otolemur_garnettii_ott885705,Otolemur_garnettii,Northern greater galago,Strepsirrhini,0,0,26.21525108,0.001495,0.594603343,3.19693868,49,1,0.77,0.05,15,NA,1,Solitary,Egalitarian,Polygynandrous,Maternal,25.17477994,0.003902391,0.715986989,3.046480495,91.99884821,1,1.148855182,0.586381262,15,0.5,1,
Otolemur_monteiri_ott679564,Otolemur_monteiri,Silvery greater galago,Strepsirrhini,0,0,NA,NA,NA,NA,NA,1,NA,NA,15,0.5,1,Solitary,Egalitarian,Polygynandrous,Maternal,25.8872699,0.003469446,0.815730607,5.154400966,33,1,34.5,17,40,1,55,
Pan_paniscus_ott158484,Pan_paniscus,Bonobo,Hominoidae,1,333.38,25.8872699,0.003469446,0.815730607,5.154400966,33,1,34.5,17,40,1,55,Fission-fusion,Matriarchal,Polygynandrous,Maternal,25.91079115,0.002911386,0.625306512,3.395421503,70,1,52,16,40,1,25,
Pan_troglodytes_ott417950,Pan_troglodytes,Chimpanzee,Hominoidae,1,120,25.91079115,0.002911386,0.625306512,3.395421503,70,1,52,16,40,1,25,Fission-fusion,Patriarchal,Polygynandrous,Maternal,25.8361916,0.000668801,0.428504239,1.672448253,156,1,21.8,14.2,20,0.13,80,
Papio_anubis_ott115449,Papio_anubis,Olive baboon,Cercopithecidae,1,28,25.8361916,0.000668801,0.428504239,1.672448253,156,1,21.8,14.2,20,0.13,80,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,26.497807,0.002798628,0.606414003,1.934191841,96,1,18.4,14.8,27,0.25,120,
Papio_cynocephalus_ott115471,Papio_cynocephalus,Yellow baboon,Cercopithecidae,1,92,26.497807,0.002798628,0.606414003,1.934191841,96,1,18.4,14.8,27,0.25,120,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,22.2498863,0.000304007,0.254400428,0.522592933,101,1,15.5,11,30,0.5,105,
Papio_hamadryas_ott115463,Papio_hamadryas,Hamadryas baboon,Cercopithecidae,1,2,22.2498863,0.000304007,0.254400428,0.522592933,101,1,15.5,11,30,0.5,105,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,22.9803993,0.006657278,0.897974711,3.311458931,96,1,14,0,30,2,100,
Papio_kindae_ott436611,Papio_kindae,Kinda baboon,Cercopithecidae,0,0,22.9803993,0.006657278,0.897974711,3.311458931,96,1,14,0,30,2,100,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,25.4126433,4.09E-06,0.461657276,1.354682348,71,1,19.5,13,40,0.13,200,
Papio_papio_ott513904,Papio_papio,Guinea baboon,Cercopithecidae,0,0,25.4126433,4.09E-06,0.461657276,1.354682348,71,1,19.5,13,40,0.13,200,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,25.1890447,0.003488631,0.544630486,1.284748419,106,1,35,10,20,0.5,75,
Papio_ursinus_ott203159,Papio_ursinus,Chacma baboon,Cercopithecidae,0,0,25.1890447,0.003488631,0.544630486,1.284748419,106,1,35,10,20,0.5,75,Multi-male-multi-female,Matriarchal,Polygynandrous,Maternal,28.1775096,0.000636705,0.561546152,3.137752126,67,1,0.2,0.12,16,1,4,
Paragalago_cocos_ott7067593,Paragalago_cocos,Kenya coast galago,Strepsirrhini,0,0,28.1775096,0.000636705,0.561546152,3.137752126,67,1,0.2,0.12,16,1,4,Solitary,Patriarchal,Polygynous,Maternal,27.66100413,0.00166638,0.64200596,3.858282431,33,1,0.14,0.02,10,1,4,
Paragalago_zanzibaricus_ott7067594,Paragalago_zanzibaricus,Zanzibar galago,Strepsirrhini,0,0,27.66100413,0.00166638,0.64200596,3.858282431,33,1,0.14,0.02,10,1,4,Solitary,NA,Polygynous,Maternal,27.69706345,0.002042492,0.531680895,2.98060749,59,0,0.569998297,0.259568709,15.24743365,1,1,
Perodicticus_potto_ott339040,Perodicticus_potto,West African potto,Strepsirrhini,0,0,27.69706345,0.002042492,0.531680895,2.98060749,59,0,NA,NA,NA,1,1,Solitary,NA,Polygynous,Maternal,25.55199484,0.013368351,0.904729515,3.475256884,20,0,0.748156468,0.295406824,10.05330687,0.838796879,4,
